latitude,longitude,cluster
12.8186042,77.6898828,16
13.0735068,77.4391425,0
13.1850133,77.6984583,-1
12.8835072,77.7521832,19
12.811303,77.6654876,-1
12.8111169,77.6653577,-1
12.8110993,77.6653192,-1
12.9854746,77.5249189,4
13.1827536,77.5739465,-1
12.98124337,77.75068471,3
12.9458758,77.4699081,-1
12.9458172,77.4699214,-1
13.22744,77.6885325,-1
12.88122222,77.47910378,-1
12.97571222,77.58699417,0
12.8969352,77.6584737,-1
13.0568483,77.47258,0
13.0584421,77.4679956,0
13.0515565,77.4882176,0
13.0515741,77.4880777,0
13.0588479,77.4656916,0
13.0207553,77.7104892,0
13.0588093,77.4653777,0
13.0616935,77.4595922,0
13.0280608,77.5858748,0
13.0057285,77.6861351,0
13.1202435,77.6682476,-1
12.840935,77.6496567,-1
13.0673845,77.4508827,0
13.1557145,77.6225084,-1
13.067335,77.45095,0
13.00635,77.6863717,0
12.8874767,77.7372183,-1
13.114165,77.606415,0
12.9931351,77.7216115,13
13.1396412,77.6178059,0
13.0894108,77.5563129,-1
13.1877011,77.7119109,-1
13.0613967,77.4610883,0
13.06145,77.4608617,0
13.0387425,77.7397905,-1
13.0615802,77.4608504,0
13.183545,77.6801783,-1
13.0041838,77.5839763,0
12.8445617,77.6732867,8
12.8375952,77.6788445,8
13.0533971,77.7620991,-1
13.0357139,77.7365339,-1
13.1983767,77.6974685,-1
13.0669972,77.4517019,0
13.0750328,77.4358991,0
13.0751533,77.4363333,0
13.1784872,77.6370365,-1
13.0528197,77.6459627,11
13.0397033,77.7415583,-1
13.0629026,77.4583968,0
13.0674398,77.4497151,0
13.0634941,77.4561606,0
12.9692815,77.7357346,-1
13.0707619,77.4448725,0
13.2307959,77.6912179,-1
13.1853883,77.6418683,-1
13.1854657,77.6420641,-1
13.1355168,77.617415,0
13.1835417,77.6807133,-1
13.2505022,77.71504,-1
12.9695341,77.7006055,1
12.9140108,77.5673732,0
12.9999986,77.6634061,0
13.005755,77.6904483,0
13.0442709,77.6432677,11
13.0431317,77.5512583,0
12.923575,77.655095,1
12.91861725,77.58946,0
12.91861725,77.58946,0
13.0471959,77.502766,0
12.9857015,77.5267423,4
12.8188227,77.6885633,16
12.9879947,77.6638348,0
12.9717905,77.5075445,4
13.0142186,77.5305288,0
12.9986635,77.5841885,0
13.0190687,77.5840829,0
13.0196125,77.6738748,-1
13.0059006,77.636093,-1
12.860422,77.6609334,6
12.9407201,77.5247945,0
12.9974033,77.584765,0
12.9955497,77.666766,0
12.8405554,77.6518242,-1
13.1871368,77.680719,-1
12.974094,77.508972,4
13.0631912,77.4553056,0
13.0002484,77.6772358,0
12.9988086,77.6757798,0
13.056993,77.4742172,0
12.9858812,77.4873198,4
12.9341249,77.6900036,1
13.026353,77.544093,0
12.9333094,77.4914091,-1
13.056995,77.4770157,0
12.8497833,77.5883033,0
13.0586977,77.4661219,0
12.957165,77.6746067,-1
13.0266391,77.7214589,0
12.8713593,77.530622,-1
12.9694191,77.7005749,1
13.0486313,77.4980683,0
13.0485262,77.4979792,0
12.9233342,77.6099015,0
12.9666372,77.5048395,4
13.0652704,77.454816,0
13.0514702,77.5942456,0
12.8951843,77.5551185,-1
12.9858214,77.6050951,0
13.0517442,77.4888513,0
13.025155,77.5853733,0
13.0193258,77.5842441,0
13.0193398,77.584308,0
13.0219386,77.584501,0
13.0531351,77.6460729,11
12.8150855,77.6914602,16
12.9979702,77.6627056,0
13.1337081,77.6668625,-1
13.0037533,77.7569917,18
13.0187717,77.586025,0
12.9124189,77.6256602,0
13.0559543,77.4754176,0
13.0005187,77.7120899,-1
13.0419433,77.5969833,0
13.0357367,77.62852,0
13.0548805,77.473713,0
12.9068891,77.4736058,30
13.0803462,77.4235747,-1
13.0664309,77.6407721,34
12.9711432,77.7501075,3
13.0493842,77.5930447,0
12.9837004,77.5293976,4
12.9234754,77.6560202,1
12.9169381,77.6730534,1
13.0491594,77.49642,0
13.036081,77.5892814,0
12.8559783,77.5887467,0
13.0359526,77.5892901,0
13.0358764,77.5895083,0
13.036005,77.5892867,0
13.036005,77.5892867,0
12.9695456,77.7005376,1
12.95122,77.5212583,0
12.89653,77.5997367,0
13.0549185,77.5348111,-1
13.0527934,77.6460881,11
13.0625915,77.4586362,0
12.9471605,77.5326026,0
13.1104433,77.6044517,0
13.0528667,77.48617,0
12.9689312,77.5124971,4
13.026353,77.544093,0
12.93165632,77.55184459,-1
12.91371,77.6783083,1
12.9230219,77.6566549,1
13.0587231,77.4673853,0
12.9820421,77.5314788,4
12.8519578,77.5880032,0
13.03439169,77.55736917,27
12.9383623,77.7468821,17
13.03439169,77.55736917,27
13.025843,77.5446395,0
13.0482728,77.4864341,0
12.9757351,77.5595824,0
12.97964,77.5155283,4
12.9748391,77.512356,4
13.004372,77.7111115,-1
12.9122673,77.6257996,0
13.0549018,77.5346642,-1
13.0569432,77.4744272,0
13.0262338,77.6200698,-1
13.0781531,77.4297485,0
12.9694905,77.7006332,1
12.8739863,77.5405456,-1
12.98197281,77.59299479,0
13.0736542,77.4369084,0
13.0042053,77.5840091,0
13.0346801,77.5572821,27
12.9208383,77.7364617,-1
13.0664221,77.6407649,34
13.0341837,77.5885594,0
12.9938787,77.5848069,0
12.8824767,77.7543172,19
12.8827983,77.7545976,19
13.0197615,77.7092792,0
12.882442,77.7547886,19
13.0404633,77.54438,0
12.8828731,77.754743,19
12.882377,77.7543794,19
12.8827592,77.7544043,19
12.8826448,77.7546077,19
12.9658795,77.5049199,4
12.8828451,77.7547765,19
12.8828862,77.7547649,19
12.8823842,77.7547265,19
12.8824382,77.7548026,19
12.8824212,77.7542595,19
12.8824561,77.7549771,19
13.0698363,77.4459375,0
12.8822347,77.7547115,19
13.0014127,77.5837418,0
13.0499377,77.5927042,0
13.0497983,77.5927317,0
13.1114676,77.6043594,0
12.9695083,77.7006091,1
13.1232782,77.6384588,-1
13.0240181,77.5831956,0
13.0565701,77.4739825,0
12.9752846,77.6976675,1
12.9382397,77.7467208,17
13.1101783,77.6038533,0
13.0411767,77.5458933,0
13.0663883,77.4519717,0
13.03484,77.5887367,0
13.0641283,77.456455,0
12.901645,77.6605213,-1
12.9022743,77.4693362,30
12.878175,77.6103383,28
13.04756,77.5003067,0
12.8998268,77.466368,-1
13.0575265,77.470579,0
13.023351,77.5849252,0
13.0240081,77.5849244,0
13.14426769,77.53198808,-1
12.9702087,77.7317569,-1
12.9002509,77.6334315,0
13.0744167,77.4372867,0
13.0560118,77.6324172,32
12.9837267,77.5293267,4
13.0536556,77.4854758,0
13.0535731,77.4855326,0
13.0233064,77.5849843,0
12.987525,77.475115,26
12.9958493,77.667251,0
13.1164247,77.6076074,0
12.9508048,77.7175179,1
12.983316,77.5303271,4
13.0501267,77.526015,-1
13.09094844,77.53679215,-1
13.0333704,77.5888083,0
13.0238148,77.5849714,0
12.9988243,77.5843343,0
13.0236971,77.5848231,0
12.9400211,77.7473129,17
13.0051817,77.68483,0
13.065334,77.4537511,0
13.0232903,77.5849689,0
13.023566,77.5849871,0
12.8661065,77.5919105,0
12.8972298,77.6001501,0
13.021037,77.5281404,0
13.0210666,77.5281911,0
12.9951755,77.7580241,18
12.9894968,77.506296,4
13.060265,77.4620637,0
12.9561567,77.6939233,1
13.2005963,77.6609968,-1
12.9993949,77.5837931,0
13.0530017,77.6458557,11
13.0296745,77.5871846,0
12.9444517,77.7469317,17
12.9969117,77.6685412,0
12.984023,77.6037669,0
12.9891044,77.5069259,4
13.10944,77.6038233,0
12.883647,77.6428944,0
13.0195425,77.7085296,0
13.0818289,77.5482783,15
12.92080865,77.73643041,-1
13.0256154,77.6199225,-1
13.0007396,77.7574561,18
12.9940358,77.5848977,0
12.9017824,77.6605353,-1
12.9854293,77.4793796,26
13.1087122,77.6040177,0
13.0361679,77.5416999,0
13.0749017,77.4370317,0
13.0059981,77.5837972,0
13.04158,77.5469183,0
13.0442533,77.5479436,0
13.0050171,77.6844668,0
13.0534637,77.4862042,0
13.0365267,77.589335,0
13.0469472,77.5026717,0
12.8468083,77.6699458,-1
12.9857398,77.479266,26
12.9399903,77.7473462,17
12.8792647,77.6466964,0
13.02598,77.7200833,0
12.9563113,77.7058354,1
13.0450176,77.5816628,0
13.032425,77.55337134,-1
13.1770041,77.6364868,-1
13.0199901,77.7095006,0
12.9017161,77.6605373,-1
13.0251867,77.5853333,0
12.9642324,77.5124845,4
13.022067,77.5845037,0
13.0414407,77.5458546,0
13.0089967,77.5269135,10
13.0042309,77.5839751,0
13.0281652,77.586313,0
12.89030403,77.48279024,-1
12.9389572,77.7473947,17
12.89030403,77.48279024,-1
13.0268667,77.7211683,0
12.89030403,77.48279024,-1
12.998546,77.5839304,0
13.0981358,77.5718729,-1
12.9821891,77.4802964,-1
13.0496095,77.5932886,0
13.0561689,77.4747772,0
13.0327765,77.5640775,27
13.1028087,77.6276652,-1
12.9567383,77.7075067,1
12.9831369,77.5305137,4
13.0458887,77.6019015,0
12.997957,77.5843292,0
13.0056981,77.6384102,-1
12.9695191,77.7006056,1
12.9388557,77.7473015,17
13.1070167,77.5809664,25
13.0198055,77.7096787,0
13.0198893,77.7096328,0
13.0041907,77.5839614,0
12.8574558,77.5888635,0
13.0230345,77.5844505,0
12.9897125,77.5018663,4
12.99378563,77.58500934,0
13.0520864,77.6458472,11
13.0475005,77.628707,-1
13.0469736,77.7519266,-1
13.0405253,77.6416766,11
12.9616506,77.7167073,1
13.0056262,77.6382993,-1
13.1988858,77.6956627,-1
12.9953153,77.6667291,0
12.9468698,77.6988692,1
13.0197796,77.7095576,0
12.9968495,77.5847935,0
12.9669599,77.7484269,3
12.9522803,77.7002234,1
13.0266017,77.5872681,0
12.995969,77.6678125,0
13.0599489,77.463183,0
13.060012,77.4632605,0
13.0014389,77.5838218,0
12.9424775,77.7470829,17
12.8968387,77.5711191,-1
13.0134371,77.6166422,-1
13.0264842,77.5448307,0
12.9016722,77.6605921,-1
12.9718578,77.5129088,4
13.0197731,77.7087354,0
13.0841133,77.5518104,15
12.95636169,77.73183671,-1
13.05972511,77.57677197,-1
12.9389341,77.7474303,17
12.9137134,77.6775778,1
12.9957617,77.7580471,18
12.9962836,77.6687917,0
13.0050412,77.6856826,0
13.0600554,77.465896,0
12.9902837,77.5043876,4
12.9113033,77.5670083,0
12.9907263,77.5015706,4
13.0486094,77.5137389,-1
13.0116593,77.6159324,-1
13.0393963,77.6417466,11
13.09944256,77.6981959,-1
12.9887556,77.4994315,4
12.93880013,77.52290747,0
12.9890709,77.5072986,4
13.0572585,77.6484155,11
12.9118314,77.6257063,0
12.9475888,77.5239633,0
13.0034967,77.6632833,0
13.184446,77.6797199,-1
12.9896263,77.5017355,4
12.9694366,77.7006513,1
13.0578168,77.4688209,0
12.9971792,77.5845996,0
12.999465,77.5842967,0
13.0497305,77.5947628,0
13.0442323,77.5210725,0
13.039231,77.6413996,11
13.0411591,77.5457924,0
13.1544591,77.7275651,-1
12.9486698,77.7179181,1
12.9889819,77.5002871,4
12.9514817,77.5207876,4
12.9742933,77.75069,3
12.9498464,77.6993198,1
13.0394665,77.6413904,11
12.9227359,77.6700495,1
13.0504655,77.5529785,0
12.9928394,77.7112655,13
12.9696116,77.7009772,1
13.0060289,77.5932338,0
13.0511128,77.5930445,0
13.042539,77.5495742,0
13.0199049,77.709868,0
12.9692572,77.7498516,3
13.0491785,77.5549561,0
12.9621653,77.5642902,0
12.9694104,77.7006492,1
13.0137217,77.7000983,0
12.88344484,77.57432792,-1
12.9126411,77.6250896,0
13.0529745,77.631348,32
12.8748071,77.6692195,-1
12.8417072,77.6442073,-1
13.0139185,77.5793879,0
12.9153517,77.6900667,-1
13.0098453,77.6500858,-1
12.9210898,77.529154,-1
13.2294452,77.6903518,-1
12.8964784,77.720464,-1
12.9591587,77.6600696,20
13.250365,77.707075,-1
12.9064217,77.5804683,0
13.0303387,77.5871798,0
13.0199617,77.7092517,0
12.98380495,77.52899131,4
13.0496326,77.4944754,0
12.9986587,77.5843121,0
13.2502567,77.7070167,-1
12.9694271,77.7006105,1
12.971225,77.5063956,4
12.971225,77.5063956,4
12.971225,77.5063956,4
12.9193469,77.6429512,1
13.004387,77.5840704,0
13.0128968,77.5546325,0
13.0112933,77.52895,10
13.0494288,77.4947532,0
12.8973337,77.599845,0
12.9400972,77.7473413,17
13.03484,77.557342,27
12.9695647,77.7006957,1
13.0050133,77.685085,0
13.0200101,77.7099626,0
13.0370812,77.5418374,0
13.0345827,77.5755233,0
13.0239979,77.5541726,0
12.9695046,77.7005611,1
13.0422769,77.5484704,0
13.0411509,77.545984,0
13.021378,77.5842667,0
13.0560892,77.4749277,0
12.9796057,77.5105862,4
12.9180359,77.5467202,-1
12.9994123,77.5843319,0
12.9658108,77.65806,29
12.9039683,77.5105667,-1
13.0796571,77.5020024,-1
12.9965713,77.683646,0
12.9911376,77.5855515,0
13.0003798,77.6762968,0
12.9130048,77.5666863,0
13.0416033,77.5468346,0
12.9985379,77.5844506,0
12.999518,77.6743497,0
13.0736844,77.4397021,0
13.0260297,77.5803894,0
13.2048991,77.634578,-1
12.8578234,77.5891417,0
13.039775,77.5434356,0
13.1729433,77.7302567,-1
12.9987004,77.584156,0
12.9351517,77.6909271,1
12.988794,77.4938951,4
12.8010411,77.7121231,-1
12.8015592,77.7121308,-1
12.85849674,77.70843889,-1
12.861995,77.6598631,6
13.09591716,77.56173962,-1
13.0489064,77.4968648,0
12.9621751,77.630028,0
12.99827828,77.66343478,0
12.9970209,77.6641897,0
13.0574195,77.4729628,0
13.0728062,77.6022497,-1
12.8983117,77.6055099,0
12.8819199,77.5504489,-1
13.0027412,77.6796932,0
12.9695891,77.7006312,1
12.87567087,77.54369931,-1
12.9693211,77.7012017,1
13.0200175,77.5837123,0
13.0891594,77.5960975,0
13.057345,77.4725633,0
13.0600562,77.4632125,0
13.0574942,77.4725428,0
12.936533,77.7038371,1
13.0493257,77.645601,11
12.9524768,77.6997647,1
12.9856366,77.4863683,4
12.96753749,77.70197706,1
12.8689366,77.5363322,-1
13.0741677,77.6516608,-1
13.0418082,77.5474239,0
13.03221,77.58787,0
12.9625796,77.5124517,4
12.9696589,77.7006699,1
13.02339,77.5848618,0
12.9424948,77.7466463,17
13.1091483,77.60362,0
12.943155,77.7470803,17
12.9459584,77.4693985,-1
13.0366858,77.5901,0
13.0384993,77.5895607,0
12.9694684,77.7006456,1
12.989998,77.5031421,4
13.0801789,77.5023143,-1
13.1097617,77.6032733,0
13.0904756,77.60245,0
13.0033728,77.5836623,0
13.0477372,77.5008666,0
12.9872859,77.7368416,2
13.0473723,77.5006138,0
12.9996421,77.5838816,0
13.026383,77.5803894,0
13.0573983,77.4730383,0
12.945192,77.4953199,-1
13.0436283,77.6022483,0
12.9093833,77.5496433,22
13.0493864,77.5942175,0
12.9966168,77.5848161,0
12.9961799,77.5848005,0
12.9997059,77.5839711,0
13.0472913,77.5007091,0
13.0459483,77.5808312,0
13.0422533,77.6418933,11
12.9146669,77.5658108,0
12.9959693,77.6679126,0
12.994761,77.6985778,-1
13.0010805,77.5947981,0
13.0005223,77.6762205,0
13.0571847,77.5887835,0
13.0054924,77.685631,0
12.9407935,77.7470493,17
13.013618,77.5542469,0
13.1356101,77.6174033,0
12.9901073,77.5050328,4
12.9853508,77.5272773,4
12.8721253,77.5939731,0
13.067594,77.4500109,0
13.0451205,77.5816009,0
12.9899462,77.4871512,4
13.0219463,77.5845518,0
13.0161856,77.7094731,0
12.9982247,77.7580286,18
12.990028,77.4871935,4
13.06494,77.6466017,34
13.0422496,77.5488461,0
12.9033167,77.6261417,0
13.04098,77.5453533,0
13.0478149,77.554091,0
13.043665,77.6027722,0
12.99715,77.5839086,0
13.0464401,77.5020975,0
13.0144455,77.5441129,0
13.07936896,77.67621801,-1
13.0571787,77.4734718,0
12.9971467,77.5839069,0
13.0411047,77.5455693,0
12.9787341,77.5153976,4
12.9693962,77.7007254,1
12.9787559,77.5154071,4
12.9985035,77.5843447,0
13.0014681,77.5253745,10
13.0005648,77.757477,18
13.0845542,77.5501542,15
12.9857296,77.5265996,4
13.003475,77.5841612,0
13.0001085,77.6762542,0
13.0593546,77.4646599,0
13.1980941,77.708543,-1
13.047344,77.570777,0
13.0959077,77.5615672,-1
13.0040067,77.6628842,0
13.0366434,77.5746848,0
12.8973454,77.5999179,0
12.9389567,77.7474633,17
13.0201222,77.6747796,-1
12.8872783,77.73818,-1
13.0606205,77.4622398,0
13.0246867,77.5477305,0
13.1043655,77.606441,0
13.0425069,77.5490278,0
13.1125086,77.6344939,-1
13.1215483,77.6207367,-1
13.1339567,77.6163333,0
13.0050763,77.6848426,0
12.930218,77.6085546,0
13.0261088,77.5854506,0
12.9937644,77.584964,0
12.9507636,77.7000162,1
13.2128633,77.673985,-1
13.0097767,77.5432767,0
13.070329,77.5869659,0
13.0470033,77.5673414,0
12.9903216,77.5040465,4
12.9358469,77.6918667,1
12.9026823,77.6274041,0
13.0486085,77.513748,-1
13.0326967,77.6300017,0
12.9696624,77.7005323,1
13.073843,77.6515753,-1
13.0376683,77.5418217,0
13.0376741,77.5418027,0
13.0224983,77.7139583,0
12.99037089,77.4873556,4
12.91014918,77.48015468,35
12.979765,77.5819083,0
12.9794184,77.582,0
12.9735596,77.6988105,1
13.0162148,77.70938,0
12.9562685,77.7086674,1
12.9767555,77.7544836,3
13.0500898,77.5929033,0
13.0327735,77.6300544,0
13.0042028,77.5838495,0
13.0414829,77.5470215,0
12.9562685,77.7086674,1
12.969397,77.7006524,1
12.9971825,77.6688042,0
13.0241939,77.585128,0
13.052577,77.4868672,0
13.016163,77.7093247,0
12.9977135,77.6702573,0
13.0344236,77.6284747,0
13.0323233,77.6300948,0
12.9939167,77.6630384,0
13.0490952,77.4966057,0
12.8974311,77.5714977,-1
13.0393834,77.6414713,11
12.954928,77.6791533,-1
12.94423,77.4947781,-1
13.0225731,77.5845867,0
12.969499,77.7006104,1
13.0492013,77.4964351,0
12.9864648,77.489907,4
13.0501183,77.4948359,0
13.0499912,77.5930294,0
13.1106622,77.6040613,0
13.0463398,77.7503866,-1
12.9862217,77.4882004,4
13.0032385,77.5839711,0
13.0002741,77.5840717,0
13.1024142,77.6287664,-1
12.96286699,77.57750887,0
12.994191,77.7000949,-1
13.1024223,77.6288436,-1
13.034194,77.5884779,0
12.9924865,77.5856418,0
13.1024827,77.628766,-1
13.0756489,77.4354161,0
13.0254035,77.5854616,0
13.0246963,77.5470577,0
13.03826,77.54192,0
13.0431929,77.5519516,0
13.05798714,77.48459809,0
13.0554898,77.6467757,11
13.0556221,77.6471416,11
13.0591045,77.464677,0
13.0493509,77.5936933,0
13.0073731,77.5838704,0
13.016195,77.7093283,0
12.8410641,77.6494242,-1
13.0188348,77.5402295,-1
12.92258587,77.62260184,0
12.9998347,77.6757072,0
13.0003726,77.7576414,18
13.0024033,77.5256032,10
13.0760149,77.4346063,0
13.0416266,77.5477991,0
12.994925,77.5850856,0
13.049128,77.4958286,0
13.03389458,77.64943229,-1
12.99172696,77.63363568,-1
13.056078,77.6329093,32
13.0871167,77.5950933,0
13.0033533,77.5838033,0
12.96309,77.748285,3
13.0415774,77.5471055,0
12.9558583,77.7263767,1
13.0373345,77.5891886,0
12.981681,77.5168415,4
12.9693762,77.7012364,1
12.9614083,77.7477767,3
12.9962013,77.5846817,0
13.004995,77.6372391,-1
13.0004274,77.5840665,0
12.9004738,77.6270826,0
12.9279656,77.6809396,1
13.0664554,77.6407115,34
13.0547666,77.6465688,11
13.0436044,77.6050417,0
12.9860364,77.4880288,4
12.9805555,77.5166163,4
13.0000768,77.5996972,0
12.961475,77.74765,3
13.1843296,77.5664982,-1
12.98217,77.5314616,4
12.9603704,77.5145269,4
13.0878163,77.5955917,0
13.0446193,77.5828983,0
12.99866163,77.58435892,0
12.85825586,77.58939417,0
12.9838831,77.5287012,4
12.8914995,77.6113082,-1
13.1173454,77.608609,0
12.9387083,77.58542,0
12.9284979,77.5925776,0
13.0099764,77.5837293,0
13.0469858,77.5007263,0
12.9989526,77.5842517,0
13.0478795,77.4999942,0
13.04175,77.5471067,0
13.0872074,77.5953629,0
13.1148233,77.6066717,0
13.0864417,77.594805,0
12.9432017,77.5850717,0
13.0430862,77.5514036,0
13.160686,77.5955777,-1
13.1607775,77.5956523,-1
12.9695686,77.7006655,1
13.160686,77.5955777,-1
13.1125287,77.6056265,0
13.0128127,77.5535107,0
13.041675,77.5470633,0
12.9902533,77.5042758,4
13.0655341,77.4533313,0
13.0468481,77.5672233,0
13.0137733,77.70012,0
12.9198233,77.542495,-1
13.0274333,77.5857599,0
12.99680328,77.58461258,0
12.998632,77.5844482,0
12.9625629,77.5125679,4
13.0074,77.5839417,0
13.1027667,77.627415,-1
13.1032152,77.6253189,-1
12.9694511,77.7006392,1
13.0086799,77.6133782,0
13.0714063,77.4436328,0
12.9381563,77.746941,17
13.0287533,77.5862183,0
13.0025455,77.7572253,18
12.9411318,77.7471167,17
12.9896763,77.6638225,0
12.9141819,77.6765696,1
12.9896755,77.5056916,4
13.0317617,77.5873317,0
12.9473755,77.5328074,0
12.9993581,77.5838223,0
13.0653552,77.5040293,-1
12.9111082,77.6260532,0
12.9896747,77.6638512,0
13.0356208,77.5347383,0
13.0205689,77.5842998,0
12.99062449,77.62158479,0
12.9022833,77.6274633,0
12.9888033,77.4976333,4
13.0368267,77.58923,0
12.9695397,77.700574,1
13.0204429,77.5840918,0
12.9782223,77.5151096,4
13.0294773,77.5865918,0
12.9562667,77.7325788,-1
13.0486748,77.5921893,0
13.075051,77.4361744,0
12.9551958,77.6785723,-1
13.0537441,77.4826961,0
13.0750262,77.4363202,0
13.0281488,77.5856916,0
13.0544342,77.48149,0
12.8772271,77.6113161,28
12.8784904,77.6102406,28
13.1089822,77.30873108,-1
12.8784967,77.610241,28
13.02603063,77.44957098,-1
13.05680055,77.60272943,-1
12.9854788,77.5248865,4
13.0523625,77.4868568,0
12.97163203,77.51287458,4
13.196185,77.6535117,-1
13.0395979,77.6418066,11
13.0494403,77.5929474,0
12.899533,77.7122526,-1
13.0493266,77.5550847,0
13.1292374,77.6148783,0
12.8469493,77.672515,-1
12.9200494,77.6441159,1
12.9024645,77.705852,-1
13.0201283,77.7097983,0
12.9695233,77.7005979,1
12.9966546,77.6644435,0
12.9661629,77.5049344,4
12.9435175,77.6979694,1
13.0438708,77.5839711,0
12.9904154,77.5042127,4
13.016185,77.7093227,0
12.9670817,77.5050333,4
12.9967664,77.5847577,0
13.0434933,77.590776,0
12.99878344,77.58419928,0
13.0562813,77.6115332,-1
12.9053195,77.6096809,-1
13.0978923,77.5670813,-1
13.0895998,77.3908201,-1
12.8952517,77.5550817,-1
13.0334622,77.588753,0
13.0122936,77.6988829,0
12.9164058,77.6046741,0
12.8995983,77.6335883,0
13.020295,77.7096082,0
13.04465,77.5830273,0
12.8416294,77.6448425,-1
12.99031,77.5039553,4
13.0484543,77.5545978,0
12.9349694,77.6909504,1
13.1661967,77.713815,-1
13.0133386,77.6998768,0
12.9564114,77.7456022,3
13.0245468,77.6196009,-1
12.9952341,77.6663541,0
12.9423082,77.5481102,-1
12.8408367,77.6500067,-1
12.9623326,77.6294487,0
12.9063214,77.698384,-1
13.0624717,77.5733483,-1
13.0563502,77.475345,0
13.0526619,77.5932885,0
13.041426,77.5457729,0
12.86905184,77.53652279,-1
12.9895377,77.6638443,0
13.0563067,77.475215,0
13.0062112,77.5837405,0
13.0035148,77.5298216,10
12.9630559,77.5124532,4
13.0529083,77.646015,11
13.0495214,77.4953173,0
12.8662934,77.5918795,0
12.90769949,77.65681744,-1
12.9200419,77.6558733,1
13.0693866,77.5858041,-1
12.9938317,77.5849467,0
13.0842575,77.5519225,15
13.0273277,77.5856223,0
13.1094919,77.5802425,25
13.0132709,77.6484194,-1
12.9573052,77.7452897,3
13.0467801,77.5011956,0
12.9606384,77.7476032,3
13.0117111,77.7003731,0
12.9566301,77.7444294,3
13.08647,77.594875,0
13.10963,77.6035517,0
13.0468693,77.5024237,0
13.035723,77.6284171,0
13.0445812,77.6434918,11
12.878816,77.6470202,0
13.1155017,77.6073017,0
13.0424133,77.5492224,0
12.997415,77.6640825,0
13.0606335,77.4616149,0
13.1312897,77.615127,0
13.0356786,77.6283334,0
13.0034717,77.5838414,0
12.9694376,77.7006327,1
12.9577083,77.7458017,3
13.13606,77.6174583,0
12.9959077,77.6710497,0
13.0257659,77.7195142,0
13.0262486,77.5445358,0
13.0333363,77.5886018,0
13.0069922,77.7575016,18
12.8833834,77.7522799,19
12.9374294,77.4716733,-1
13.0393192,77.6416992,11
12.9374302,77.4716732,-1
12.8836188,77.7523911,19
12.9982107,77.584406,0
13.0429917,77.5986233,0
12.9736933,77.698385,1
12.9695049,77.7006885,1
13.0447135,77.5828156,0
13.0114761,77.6158094,-1
13.02419,77.585095,0
13.0248967,77.5852933,0
12.8536781,77.5886266,0
12.9966811,77.5847663,0
12.8558281,77.5891032,0
13.0031856,77.6817413,0
12.9006323,77.5437131,22
12.8985353,77.5444672,22
12.8985353,77.5444672,22
12.9005867,77.5438265,22
12.8987151,77.5434386,22
13.0013317,77.5254817,10
13.0628382,77.457775,0
13.0008764,77.5253349,10
12.8957185,77.5858889,-1
12.8734856,77.6249806,12
12.8732336,77.6250213,12
12.862841,77.5909922,0
12.8734226,77.6251124,12
12.8873546,77.7383875,-1
12.8733786,77.6251986,12
13.0018255,77.5839711,0
12.9983001,77.5844179,0
12.8732948,77.6249204,12
12.8733061,77.6249084,12
13.0566434,77.4730025,0
12.8732949,77.6249151,12
13.0542733,77.7627317,-1
12.8067551,77.663391,-1
12.8947067,77.6258933,0
13.0376493,77.6521579,-1
12.8932515,77.6215089,0
12.9448609,77.7470882,17
13.0489099,77.6456761,11
12.9996438,77.6665625,0
13.2037217,77.66538,-1
13.0480034,77.5001494,0
13.0395111,77.6413561,11
12.973092,77.5130496,4
12.9145203,77.568181,0
12.91014575,77.48021156,35
13.0040774,77.5841625,0
13.0491164,77.6454881,11
12.9387831,77.7472987,17
13.0007914,77.5840477,0
13.0195812,77.5396672,0
13.0810208,77.5483312,15
12.9967437,77.5845398,0
12.9968617,77.5845415,0
13.081431,77.5596623,-1
13.0816543,77.5598044,-1
12.9610679,77.5114574,4
13.0815219,77.5482176,15
12.9380712,77.7467428,17
12.9610812,77.5129374,4
12.9935408,77.7574599,18
12.9999998,77.6821895,0
12.9857635,77.5265826,4
13.031056,77.5598929,27
12.9186326,77.6698261,1
13.0195814,77.7085774,0
13.000103,77.5840237,0
13.0486475,77.6457655,11
13.0907917,77.5929433,0
13.0572567,77.4723691,0
13.0079927,77.526769,10
12.9694269,77.7006315,1
13.2017067,77.66236,-1
12.9850363,77.5241577,4
12.9927975,77.5854984,0
13.0483716,77.6453954,11
13.0586717,77.632895,32
12.8760267,77.616725,-1
12.922265,77.65903,1
13.0601454,77.4622716,0
13.026353,77.544093,0
13.1093993,77.5802387,25
13.0619678,77.4600323,0
13.0550629,77.6006986,0
13.019575,77.709155,0
13.0640157,77.6502052,-1
12.8853097,77.5431212,-1
13.06034,77.4622015,0
12.9962297,77.5847552,0
12.98704927,77.49115508,4
12.9694324,77.7005944,1
13.0058476,77.593119,0
12.946188,77.6186813,5
12.8212943,77.6872574,16
12.9662718,77.7022875,1
13.1174,77.6086525,0
13.04227,77.5447417,0
12.9883469,77.7311829,2
12.9405569,77.5247145,0
12.8539011,77.5887307,0
12.929715,77.573648,0
13.0499347,77.5927711,0
13.0499687,77.5927075,0
13.0234644,77.7152825,0
13.0434917,77.607755,0
13.0734717,77.4394717,0
12.9960798,77.6678065,0
12.8761,77.616915,-1
12.9599899,77.514338,4
12.9388356,77.7473577,17
12.9603057,77.5875364,0
12.9436447,77.6980616,1
12.99607,77.6677909,0
